0.001,100,-1.829269329634334e+146,-1.0411194637104521e+147,-3.7162758021630607e+147
0.005,100,-1.8742139195521768e+217,-1.0666994516290737e+218,-3.8075835660029607e+218
0.01,100,-3.2585551971821348e+247,-1.8545903462118031e+248,-6.6199600207156759e+248
0.05,100,nan,nan,nan
0.1,100,nan,nan,nan
0.5,100,nan,nan,nan
1.0,100,nan,nan,nan
5.0,100,nan,nan,nan
10.0,100,nan,nan,nan
0.00199,100,-6.9727008866778843e+176,-3.9684777359726495e+177,-1.4165480807608443e+178
